location_id,datetime,aqi,pm25,pm1,temperature,relativehumidity,um003,hour,day,month,day_of_week,day_name,is_weekend,time_of_day
6093551,2025-11-11 14:00:00+05:45,91.0,30.973082955678304,20.893125017484028,25.666000008583065,35.830916531880696,1127.7487889607748,14,11,11,1,Tuesday,0,Afternoon
6093551,2025-11-11 15:00:00+05:45,102.0,35.8941668510437,23.5993332862854,25.265166473388675,38.565166791280106,1356.6416707356768,15,11,11,1,Tuesday,0,Afternoon
6093551,2025-11-11 16:00:00+05:45,126.0,45.54416681925456,29.305833276112875,24.34866679509481,41.66333325703939,1858.2478352864584,16,11,11,1,Tuesday,0,Afternoon
6093551,2025-11-11 17:00:00+05:45,130.0,47.283666483561184,30.81600008010864,23.88249963124593,43.83766663869224,2089.397497558594,17,11,11,1,Tuesday,0,Afternoon
6093551,2025-11-11 18:00:00+05:45,120.0,43.20883305867513,28.239166641235347,23.634500312805176,43.38466644287109,1808.4833353678384,18,11,11,1,Tuesday,0,Evening
6093551,2025-11-11 19:00:00+05:45,117.0,41.9368884616428,27.289333343505863,23.42199980417888,43.50361080169679,1690.2159471299913,19,11,11,1,Tuesday,0,Evening
6093551,2025-11-11 20:00:00+05:45,127.0,46.07738910251194,30.066138712565103,23.37408298386468,43.46998613675436,2015.114259168837,20,11,11,1,Tuesday,0,Evening
6093551,2025-11-11 21:00:00+05:45,155.0,63.23283360799153,39.47533315022787,23.215833218892413,44.096000099182135,2960.233658854167,21,11,11,1,Tuesday,0,Evening
6093551,2025-11-11 22:00:00+05:45,156.0,64.45566660563152,39.87183354695637,22.738000106811526,44.40400002797444,2978.5053385416663,22,11,11,1,Tuesday,0,Night
6093551,2025-11-11 23:00:00+05:45,137.0,50.13083318074544,32.21933336257935,22.469500192006425,43.640499941507976,2269.391668701172,23,11,11,1,Tuesday,0,Night
6093551,2025-11-12 00:00:00+05:45,137.0,49.91766611735027,31.96666679382324,22.286333338419595,43.03749987284343,2254.7413350423176,0,12,11,2,Wednesday,0,Night
6093551,2025-11-12 01:00:00+05:45,131.0,47.58066660563151,30.327666727701825,22.15199991861979,42.81500015258789,2063.325323486328,1,12,11,2,Wednesday,0,Night
6093551,2025-11-12 02:00:00+05:45,118.0,42.56627799140083,27.541666666666668,21.5953888045417,42.23799976772733,1738.3514953613285,2,12,11,2,Wednesday,0,Night
6093551,2025-11-12 03:00:00+05:45,105.0,37.22783330281576,24.42800000508626,21.0240000406901,42.00883324941,1434.6611673990883,3,12,11,2,Wednesday,0,Night
6093551,2025-11-12 04:00:00+05:45,96.0,33.70250021616618,22.536833349863688,20.906833330790203,40.75533358256023,1260.7806681315103,4,12,11,2,Wednesday,0,Night
6093551,2025-11-12 05:00:00+05:45,107.0,37.855500030517575,25.4806666692098,20.792666657765704,39.92283344268799,1567.6806681315104,5,12,11,2,Wednesday,0,Night
6093551,2025-11-12 06:00:00+05:45,148.0,54.6504997253418,36.758666515350335,20.695167287190756,39.33366667429606,2677.9578389485678,6,12,11,2,Wednesday,0,Morning
6093551,2025-11-12 07:00:00+05:45,152.0,58.23066660563151,38.72716700236003,20.9193333307902,41.05266679128011,2926.0223307291667,7,12,11,2,Wednesday,0,Morning
6093551,2025-11-12 08:00:00+05:45,153.0,58.46050033569336,37.5165000597636,22.12266664505005,41.276833152771,2777.9419962565103,8,12,11,2,Wednesday,0,Morning
6093551,2025-11-12 09:00:00+05:45,130.0,47.14449996948242,30.33616663614909,23.610333410898846,38.76916650136312,2036.2168416341144,9,12,11,2,Wednesday,0,Morning
6093551,2025-11-12 10:00:00+05:45,126.0,45.55033315022786,29.463833332061764,24.536666615804037,35.512833277384445,1952.7195007324217,10,12,11,2,Wednesday,0,Morning
6093551,2025-11-12 17:00:00+05:45,153.0,59.00283330281576,37.29166666666666,23.519833374023435,43.2164997736613,2760.5279947916665,17,12,11,2,Wednesday,0,Afternoon
6093551,2025-11-12 18:00:00+05:45,151.0,56.35899963378906,35.35533345540364,23.3153328259786,43.27549997965495,2635.7889973958336,18,12,11,2,Wednesday,0,Evening
6093551,2025-11-12 19:00:00+05:45,152.0,58.022694312201615,35.722333399454754,23.185333426793417,43.39123614099291,2715.533881293403,19,12,11,2,Wednesday,0,Evening
6093551,2025-11-12 20:00:00+05:45,153.0,60.33930532667373,37.348610856797954,23.10473632282681,43.10326404041714,2794.432050238715,20,12,11,2,Wednesday,0,Evening
6093551,2025-11-12 21:00:00+05:45,158.0,69.1220001220703,43.46333363850911,23.105667018890383,42.93166700998941,3271.8896484375,21,12,11,2,Wednesday,0,Evening
6093551,2025-11-12 22:00:00+05:45,157.0,67.42233327229818,42.24666697184245,22.76266638437907,43.20433349609376,3173.613997395833,22,12,11,2,Wednesday,0,Night
6093551,2025-11-12 23:00:00+05:45,151.0,56.0474998474121,35.18966623942057,22.137000370025632,43.91450004577637,2641.0915039062497,23,12,11,2,Wednesday,0,Night
6093551,2025-11-13 00:00:00+05:45,146.0,53.8163335164388,34.42150039672852,22.25866661071777,43.16783345540364,2564.2028320312497,0,13,11,3,Thursday,0,Night
6093551,2025-11-13 01:00:00+05:45,140.0,51.27200012207032,33.04499966303508,22.148166847229003,43.56016686757406,2368.527180989583,1,13,11,3,Thursday,0,Night
6093551,2025-11-13 02:00:00+05:45,131.0,47.68633321126302,30.600000000000005,22.07133350372315,43.28733336130779,2079.7306681315104,2,13,11,3,Thursday,0,Night
6093551,2025-11-13 03:00:00+05:45,124.0,44.98216616312661,28.80425001780192,21.706833362579346,42.78895842234294,1870.954748535156,3,13,11,3,Thursday,0,Night
6093551,2025-11-13 04:00:00+05:45,142.0,51.958333587646486,31.78066663742065,21.598333422342936,41.64533354441324,2153.31899210612,4,13,11,3,Thursday,0,Night
6093551,2025-11-13 05:00:00+05:45,234.0,183.52799962361647,93.14700012207032,21.35266615549724,42.07566668192545,7016.205338541667,5,13,11,3,Thursday,0,Night
6093551,2025-11-13 06:00:00+05:45,160.0,73.20562521616618,47.56043042076959,21.135986018180848,41.64099993705749,3547.957383897569,6,13,11,3,Thursday,0,Morning
6093551,2025-11-13 07:00:00+05:45,166.0,84.1951250076294,54.63719448513456,21.190902866257563,42.701555421617286,4068.2710639105903,7,13,11,3,Thursday,0,Morning
6093551,2025-11-13 08:00:00+05:45,164.0,80.93899993896484,50.90250015258789,22.567166646321613,40.992000389099125,3683.6529947916665,8,13,11,3,Thursday,0,Morning
6093551,2025-11-13 09:00:00+05:45,146.0,53.68899993896485,34.04749997456869,24.088833300272626,37.48733348846435,2303.8164957682293,9,13,11,3,Thursday,0,Morning
6093551,2025-11-13 11:00:00+05:45,107.0,37.74150015513103,24.8278333346049,25.582666873931885,32.62799997329712,1479.3113382975262,11,13,11,3,Thursday,0,Morning
6093551,2025-11-13 12:00:00+05:45,95.0,32.99983336130778,22.202499993642167,25.51200008392334,31.35350008010864,1206.608334350586,12,13,11,3,Thursday,0,Afternoon
6093551,2025-11-13 13:00:00+05:45,83.0,27.34983329772949,17.361333338419595,25.5451668103536,31.691833305358887,960.463833618164,13,13,11,3,Thursday,0,Afternoon
6093551,2025-11-13 14:00:00+05:45,,35.44329154491425,22.163624993960067,25.451499811808265,33.59775004386901,1408.1771743774414,14,13,11,3,Thursday,0,Afternoon
6093551,2025-11-13 15:00:00+05:45,113.0,40.52783330281575,26.39450003306071,24.936833286285403,35.76583347320557,1627.6200093587238,15,13,11,3,Thursday,0,Afternoon
6093551,2025-11-13 16:00:00+05:45,138.0,50.33600006103515,32.19749987920126,24.042833105723066,40.301333554585774,2244.286488850912,16,13,11,3,Thursday,0,Afternoon
6093551,2025-11-13 17:00:00+05:45,143.0,52.5306666056315,33.86183296839396,23.591666730244956,43.07150033315023,2438.2313151041662,17,13,11,3,Thursday,0,Afternoon
6093551,2025-11-13 18:00:00+05:45,138.0,50.44483311971029,32.54166650772095,23.241833337148027,43.511333529154456,2319.9256490071616,18,13,11,3,Thursday,0,Evening
6093551,2025-11-13 19:00:00+05:45,145.0,53.51699981689453,34.653333028157554,22.993333562215167,41.9146666208903,2560.5504862467446,19,13,11,3,Thursday,0,Evening
6093551,2025-11-13 20:00:00+05:45,123.0,44.38633321126303,29.130499966939293,22.669833564758303,40.038500022888186,1912.0878214518232,20,13,11,3,Thursday,0,Evening
6093551,2025-11-13 21:00:00+05:45,125.0,45.157874361674,29.632736092143592,22.35536108811696,40.15816665755377,1947.6907718234595,21,13,11,3,Thursday,0,Evening
6093551,2025-11-13 22:00:00+05:45,111.0,39.72895806630452,26.22487501303355,22.06829168001811,40.43133309682211,1575.2955469767255,22,13,11,3,Thursday,0,Night
