location_id,datetime,aqi,pm25,pm1,temperature,relativehumidity,um003,hour,day,month,day_of_week,is_weekend,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_6,aqi_lag_12,aqi_lag_24,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm1_lag_1,pm1_lag_3,pm1_lag_6,temperature_lag_1,temperature_lag_3,temperature_lag_6,relativehumidity_lag_1,relativehumidity_lag_3,relativehumidity_lag_6,um003_lag_1,um003_lag_3,um003_lag_6,aqi_rolling_mean_3,aqi_rolling_std_3,aqi_rolling_min_3,aqi_rolling_max_3,aqi_rolling_mean_6,aqi_rolling_std_6,aqi_rolling_min_6,aqi_rolling_max_6,aqi_rolling_mean_12,aqi_rolling_std_12,aqi_rolling_min_12,aqi_rolling_max_12,aqi_rolling_mean_24,aqi_rolling_std_24,aqi_rolling_min_24,aqi_rolling_max_24,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,pm25_humidity_interaction,pm25_temp_interaction,pm_ratio,aqi_change_1h,aqi_change_3h,aqi_change_rate,day_name_Monday,day_name_Saturday,day_name_Sunday,day_name_Thursday,day_name_Tuesday,day_name_Wednesday,time_of_day_Evening,time_of_day_Morning,time_of_day_Night
5506835,2025-09-19 04:00:00+05:45,107.0,0.26803262546341405,0.30728912708021494,0.6958994817563765,0.6796474927656317,0.2357845299096358,0.17391304347826086,0.6,0.0,0.6666666666666666,0.0,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.31750741839762614,0.10791042280522935,0.10791042280522935,0.10791042280522935,0.14527596867261142,0.14527596867261142,0.14527596867261142,0.5671446735857376,0.5671446735857376,0.5671446735857376,0.5585697065675885,0.5585697065675885,0.5585697065675885,0.11934552894869249,0.11934552894869249,0.11934552894869249,0.35785953177257523,0.09148047461960726,0.3821428571428571,0.2801047120418848,0.38979963570127507,0.11466271685977358,0.5047169811320755,0.2801047120418848,0.4518518518518519,0.09103801366419041,0.5977653631284916,0.2231638418079096,0.48349471830985924,0.10746250374597277,0.66875,0.1641337386018237,0.9330127018922193,0.75,0.27747906604368566,0.0,0.0,0.0,0.1358721098782341,0.136556968530397,1.2096247873137545e-05,0.49,0.49135802469135803,0.464354527938343,False,False,False,False,False,False,False,False,True
5506835,2025-09-19 05:00:00+05:45,121.0,0.30683218409227797,0.350274359494352,0.6960816021995371,0.6815653909568414,0.29841543865749004,0.21739130434782608,0.6,0.0,0.6666666666666666,0.0,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.31750741839762614,0.10791042280522935,0.10791042280522935,0.10791042280522935,0.14527596867261142,0.14527596867261142,0.14527596867261142,0.5671446735857376,0.5671446735857376,0.5671446735857376,0.5585697065675885,0.5585697065675885,0.5585697065675885,0.11934552894869249,0.11934552894869249,0.11934552894869249,0.38127090301003347,0.09148047461960726,0.3821428571428571,0.31675392670157065,0.41530054644808745,0.11466271685977358,0.5047169811320755,0.31675392670157065,0.482962962962963,0.09103801366419041,0.5977653631284916,0.2627118644067797,0.5204665492957747,0.10746250374597277,0.66875,0.2066869300911854,0.9829629131445341,0.6294095225512604,0.27747906604368566,0.0,0.0,0.0,0.15575795272361423,0.156345045772835,1.2147944381613457e-05,0.49,0.49135802469135803,0.464354527938343,False,False,False,False,False,False,False,False,True
5506835,2025-09-19 06:00:00+05:45,108.0,0.26908422391769404,0.30772157662006755,0.7011050742592088,0.661449079104345,0.23961393471927103,0.2608695652173913,0.6,0.0,0.6666666666666666,0.0,0.31675392670157065,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.31750741839762614,0.12353119572068358,0.10791042280522935,0.10791042280522935,0.16559794145738543,0.14527596867261142,0.14527596867261142,0.5672930982390064,0.5671446735857376,0.5671446735857376,0.559769605313218,0.5585697065675885,0.5585697065675885,0.15104701053408165,0.11934552894869249,0.11934552894869249,0.3745819397993311,0.07217391915694275,0.3821428571428571,0.31675392670157065,0.4080145719489982,0.09046365020912311,0.5047169811320755,0.31675392670157065,0.4740740740740741,0.06469813237543362,0.5977653631284916,0.2627118644067797,0.5099031690140846,0.07571121347012165,0.66875,0.2066869300911854,1.0,0.5,0.27747906604368566,0.0,0.0,0.0,0.13459592109607602,0.13760712134022904,1.2126640382439405e-05,0.4,0.49135802469135803,0.464354527938343,False,False,False,False,False,False,False,True,False
5506835,2025-09-19 07:00:00+05:45,108.0,0.2697548392946708,0.29420328659696354,0.7104573463940754,0.6433313428598522,0.2197174677741417,0.30434782608695654,0.6,0.0,0.6666666666666666,0.0,0.28272251308900526,0.31675392670157065,0.2801047120418848,0.2801047120418848,0.2801047120418848,0.31750741839762614,0.10833379825673074,0.10791042280522935,0.10791042280522935,0.14548041627673283,0.14527596867261142,0.14527596867261142,0.5713871312081917,0.5671446735857376,0.5671446735857376,0.5471841941224013,0.5585697065675885,0.5585697065675885,0.121283833988212,0.11934552894869249,0.11934552894869249,0.3756967670011148,0.06935824512365815,0.38571428571428573,0.31675392670157065,0.40437158469945356,0.07741069415492806,0.5047169811320755,0.31675392670157065,0.4696296296296297,0.050490422718763237,0.5977653631284916,0.2627118644067797,0.5046214788732395,0.05858459438940041,0.66875,0.2066869300911854,0.9829629131445341,0.3705904774487397,0.27747906604368566,0.0,0.0,0.0,0.1331256256268312,0.13887650654261663,1.2715455673301456e-05,0.44333333333333336,0.49135802469135803,0.5414258188824663,False,False,False,False,False,False,False,True,False
5506835,2025-09-19 08:00:00+05:45,137.0,0.3535181394839331,0.37522847645447044,0.7317201484774335,0.6250250067918737,0.3253870014815274,0.34782608695652173,0.6,0.0,0.6666666666666666,0.0,0.28272251308900526,0.28272251308900526,0.31675392670157065,0.2801047120418848,0.2801047120418848,0.31750741839762614,0.10860378922795723,0.12353119572068358,0.10791042280522935,0.13908942321894371,0.16559794145738543,0.14527596867261142,0.5790090528596161,0.5672930982390064,0.5671446735857376,0.5358491560619622,0.559769605313218,0.5585697065675885,0.11121296813163234,0.15104701053408165,0.11934552894869249,0.3935340022296544,0.15472223912200667,0.38571428571428573,0.3586387434554974,0.42331511839708563,0.15044118005000137,0.5047169811320755,0.3586387434554974,0.49274074074074076,0.12998168396064058,0.5977653631284916,0.307909604519774,0.5320862676056339,0.154406974240509,0.66875,0.2553191489361702,0.9330127018922194,0.2500000000000001,0.27747906604368566,0.0,0.0,0.0,0.17207223270392405,0.18476027869706652,1.3065503585185179e-05,0.54,0.528395061728395,0.5722543352601156,False,False,False,False,False,False,False,True,False
5506835,2025-09-19 09:00:00+05:45,153.0,0.42333905020851603,0.4739200853607085,0.763798600810071,0.588177869976704,0.425537770911883,0.391304347826087,0.6,0.0,0.6666666666666666,0.0,0.3586387434554974,0.28272251308900526,0.28272251308900526,0.2801047120418848,0.2801047120418848,0.31750741839762614,0.14232704632532292,0.10833379825673074,0.10791042280522935,0.17739540903522302,0.14548041627673283,0.14527596867261142,0.5963378270047677,0.5713871312081917,0.5671446735857376,0.5243961238907495,0.5471841941224013,0.5585697065675885,0.16469903186491824,0.121283833988212,0.11934552894869249,0.4437012263099219,0.2107930052020216,0.38571428571428573,0.4005235602094241,0.44565877352762595,0.21996936093042546,0.5047169811320755,0.4005235602094241,0.52,0.20566080237673676,0.5977653631284916,0.3531073446327684,0.564480633802817,0.24563402383528693,0.66875,0.303951367781155,0.8535533905932737,0.14644660940672627,0.27747906604368566,0.0,0.0,0.0,0.20029369381501574,0.2262379139943621,1.2387780011554402e-05,0.49666666666666665,0.6,0.4913294797687861,False,False,False,False,False,False,False,True,False
5506835,2025-09-19 10:00:00+05:45,131.0,0.33539560145400626,0.3486465924526659,0.8011193476449759,0.5458595872502442,0.29441218738056035,0.43478260869565216,0.6,0.0,0.6666666666666666,0.0,0.4005235602094241,0.3586387434554974,0.28272251308900526,0.2801047120418848,0.2801047120418848,0.31750741839762614,0.17043707205039774,0.10860378922795723,0.10791042280522935,0.2240534838585785,0.13908942321894371,0.14527596867261142,0.6224811477777791,0.5790090528596161,0.5671446735857376,0.5013433709098079,0.5358491560619622,0.5585697065675885,0.2153916984146072,0.11121296813163234,0.11934552894869249,0.46934225195094764,0.1050922297853889,0.46785714285714286,0.4005235602094241,0.4602307225258045,0.20375868472962733,0.5094339622641509,0.4005235602094241,0.5255026455026455,0.18866688980061722,0.5977653631284916,0.3531073446327684,0.5710198692152918,0.22514878909897368,0.66875,0.303951367781155,0.75,0.06698729810778065,0.27747906604368566,0.0,0.0,0.0,0.1534411081284192,0.18383640147925961,1.3340809053109678e-05,0.37,0.5456790123456791,0.44315992292870904,False,False,False,False,False,False,False,True,False
5506835,2025-09-19 11:00:00+05:45,84.0,0.1969625272552772,0.19556517506281693,0.7929898022577618,0.5514485202829903,0.13591545611685119,0.4782608695652174,0.6,0.0,0.6666666666666666,0.0,0.34293193717277487,0.4005235602094241,0.3586387434554974,0.31675392670157065,0.2801047120418848,0.31750741839762614,0.13503087953319415,0.14232704632532292,0.12353119572068358,0.1648283879232229,0.17739540903522302,0.16559794145738543,0.6528968375958498,0.5963378270047677,0.5672930982390064,0.4748676932156564,0.5243961238907495,0.559769605313218,0.1490207107537576,0.16469903186491824,0.15104701053408165,0.4102564102564103,0.3257125107559973,0.3,0.4005235602094241,0.437765634486946,0.287606840355628,0.39622641509433965,0.4005235602094241,0.5035185185185186,0.2373788266845357,0.4692737430167598,0.3531073446327684,0.5448943661971832,0.28386837218837924,0.525,0.303951367781155,0.6294095225512605,0.0170370868554659,0.27747906604368566,0.0,0.0,0.0,0.09051567729711879,0.10737072322810763,1.396697014822975e-05,0.2866666666666667,0.35802469135802467,0.4682080924855491,False,False,False,False,False,False,False,True,False
5506835,2025-09-19 12:00:00+05:45,64.0,0.13034027257030872,0.08996819074831117,0.8183576215890279,0.5343272675936179,0.08715657602260354,0.5217391304347826,0.6,0.0,0.6666666666666666,0.0,0.2198952879581152,0.34293193717277487,0.4005235602094241,0.28272251308900526,0.2801047120418848,0.31750741839762614,0.07929747192587434,0.17043707205039774,0.10833379825673074,0.09245664015460969,0.2240534838585785,0.14548041627673283,0.6462714146922499,0.6224811477777791,0.5713871312081917,0.47836430933747887,0.5013433709098079,0.5471841941224013,0.06879544645607179,0.2153916984146072,0.121283833988212,0.3110367892976589,0.3178394083484654,0.22857142857142856,0.34293193717277487,0.41105039465695203,0.3933624388524446,0.3018867924528302,0.4005235602094241,0.47654320987654325,0.30832527437173096,0.3575418994413408,0.3531073446327684,0.5128374413145541,0.3693904453466272,0.4,0.303951367781155,0.5000000000000001,0.0,0.27747906604368566,0.0,0.0,0.0,0.05907438731027722,0.07226695597587775,2.0090902924443027e-05,0.37666666666666665,0.2691358024691358,0.5684007707129094,False,False,False,False,False,False,False,False,False
5506835,2025-09-19 13:00:00+05:45,72.0,0.15441980989190962,0.13229994515102947,0.7854574338673086,0.5556172291175375,0.10088692972944166,0.5652173913043478,0.6,0.0,0.6666666666666666,0.0,0.16753926701570682,0.2198952879581152,0.34293193717277487,0.28272251308900526,0.2801047120418848,0.31750741839762614,0.05247523094359536,0.13503087953319415,0.10860378922795723,0.04253393598684448,0.1648283879232229,0.13908942321894371,0.6669456988257875,0.6528968375958498,0.5790090528596161,0.467652703414006,0.4748676932156564,0.5358491560619622,0.04411547980166896,0.1490207107537576,0.11121296813163234,0.24526198439241917,0.09302325581395364,0.22857142857142856,0.2198952879581152,0.38919247115968425,0.43937420535314614,0.3018867924528302,0.4005235602094241,0.45851851851851855,0.32701905459965475,0.3575418994413408,0.3531073446327684,0.49141725352112686,0.3919247778237873,0.4,0.303951367781155,0.37059047744873963,0.017037086855465844,0.27747906604368566,0.0,0.0,0.0,0.07120267777816229,0.08375216012304747,1.6186514652954355e-05,0.47,0.3432098765432099,0.5703275529865125,False,False,False,False,False,False,False,False,False
